pid,address_point_id,address,addr_key,local_area,lat_lon
015582388,__FJ1B7K,715 E HASTINGS ST,715 e hastings st,Strathcona,"49.2814285252047, -123.08883001338077"
010000640,__FJ16MM,715 HEATLEY AV,715 heatley ave,Strathcona,"49.27807676823872, -123.08992312881956"
015576353,__FJ1ADE,715 KEEFER ST,715 keefer st,Strathcona,"49.27952104294508, -123.08912283806704"
015147312,__FIZSIM,715 KINGSWAY,715 kingsway,Kensington-Cedar Cottage,"49.25620075817185, -123.0880295647316"
015147401,__FIZSII,715 KINGSWAY,715 kingsway,Kensington-Cedar Cottage,"49.25626566539464, -123.08843301120476"
015147371,__FIZSIK,715 KINGSWAY,715 kingsway,Kensington-Cedar Cottage,"49.25623387847118, -123.0882419326472"
015568288,__FJ1AFO,715 PRIOR ST,715 prior st,Strathcona,"49.27682957464261, -123.08924165445798"
015251861,__FJ1Q52,715 SEMLIN DRIVE,715 semlin dr,Grandview-Woodland,"49.278066627289704, -123.06390004615066"
015302679,__FJ0OVM,715 SKEENA ST,715 skeena st,Hastings-Sunrise,"49.27802357985367, -123.0287943071692"
015364208,__FJ2CWS,715 VERNON DRIVE,715 vernon dr,Strathcona,"49.278044649325686, -123.07950230847301"
014357381,__FJ1QFI,715 VICTORIA DRIVE,715 victoria dr,Grandview-Woodland,"49.27808528561948, -123.06599242116015"
013910035,__FIY7Q6,715 W 23RD AV,715 w 23rd ave,South Cambie,"49.250945636147904, -123.12108495012502"
013276417,__FJ0NBY,715 W 26TH AV,715 w 26th ave,South Cambie,"49.248297352807725, -123.12077376718402"
010165886,__FIZGTU,715 W 41ST AV,715 w 41st ave,South Cambie,"49.23402310050423, -123.12139167651793"
,__HJQ9FA,715 W 49TH AV,715 w 49th ave,Oakridge,"49.2266321038698, -123.12273417761585"
009462236,__FJ0D0W,715 W 50TH AV,715 w 50th ave,Oakridge,"49.22563068128715, -123.12140403687891"
009445544,__FIZMKO,715 W 54TH AV,715 w 54th ave,Oakridge,"49.22193339522792, -123.12122095427799"
010277820,__FJ09EC,715 W 60TH AV,715 w 60th ave,Marpole,"49.21627703874994, -123.120490941529"
010277421,__FJ09B8,715 W 61ST AV,715 w 61st ave,Marpole,"49.21535657556641, -123.12071783739258"
003264963,__FJ09AS,715 W 62ND AV,715 w 62nd ave,Marpole,"49.214460085293474, -123.1212354547039"
010275096,__FJ2AH8,715 W 63RD AV,715 w 63rd ave,Marpole,"49.21354731118022, -123.12059538850178"
010274537,__FJ07XY,715 W 64TH AV,715 w 64th ave,Marpole,"49.21261651573772, -123.12080988741266"
010274308,__FJ07NK,715 W 66TH AV,715 w 66th ave,Marpole,"49.211507357295126, -123.1212596625235"
010076263,__FIZL4C,7150 CLARENDON ST,7150 clarendon st,Victoria-Fraserview,"49.21852868853686, -123.05637763440642"
010124624,__FIZKXU,7150 DUFF ST,7150 duff st,Victoria-Fraserview,"49.21906932625976, -123.06422780416109"
009217045,__FIZFF4,7150 ELMHURST DRIVE,7150 elmhurst dr,Killarney,"49.219096974808615, -123.04768914437958"
009944559,__FIZBZM,7150 FLEMING ST,7150 fleming st,Victoria-Fraserview,"49.21928413649668, -123.07361511514867"
011685085,__FIZMP4,7150 GRANVILLE ST,7150 granville st,Oakridge,"49.221242883159775, -123.13966119291055"
011968362,__FJ1NFQ,7150 MAIN ST,7150 main st,Sunset,"49.21968118026399, -123.10145019822161"
028429729,__FIZBRS,7150 SHERBROOKE ST,7150 sherbrooke st,Sunset,"49.21928765375427, -123.08116084126058"
009274260,__FIZKUC,7150 VICTORIA DRIVE,7150 victoria dr,Victoria-Fraserview,"49.219203513928456, -123.06551601305799"
003067831,__FIZKVA,7151 DUFF ST,7151 duff st,Victoria-Fraserview,"49.21904054575305, -123.06499193950361"
013486683,__FIZBOK,7151 PRINCE ALBERT ST,7151 prince albert st,Sunset,"49.219308316206664, -123.08800307821802"
013793187,__FIZBF8,7153 FRASER ST,7153 fraser st,Sunset,"49.219530609440305, -123.0913149985079"
006687415,__FJ1NAA,7153 QUEBEC ST,7153 quebec st,Sunset,"49.21977248581904, -123.10438425689807"
,__FJFBPZ,7155 ALGONQUIN MEWS,7155 algonquin mews,Killarney,"49.2184538772189, -123.03806404443047"
010076751,__FIZFHS,7155 ELLIOTT ST,7155 elliott st,Victoria-Fraserview,"49.21892356800353, -123.05540073369077"
009086633,__FIZFEQ,7155 ELMHURST DRIVE,7155 elmhurst dr,Killarney,"49.21902017823349, -123.0484121833514"
007697384,__FIZBRQ,7155 SHERBROOKE ST,7155 sherbrooke st,Sunset,"49.2192340305872, -123.0820047550424"
009319701,__FIZFJO,7155 VIVIAN DRIVE,7155 vivian dr,Victoria-Fraserview,"49.219217323247044, -123.05099381588613"
010076301,__FIZL4E,7156 CLARENDON ST,7156 clarendon st,Victoria-Fraserview,"49.21852542659523, -123.05662825550841"
009191755,__FIZBYW,7157 ARGYLE ST,7157 argyle st,Victoria-Fraserview,"49.21928362926006, -123.0722385861688"
009944486,__FIZBYS,7157 FLEMING ST,7157 fleming st,Victoria-Fraserview,"49.21925667519167, -123.07437145039736"
008226245,__FIZL1A,7157 NANAIMO ST,7157 nanaimo st,Victoria-Fraserview,"49.21908889463532, -123.0597800707633"
007727577,__FIZBY0,7158 CULLODEN ST,7158 culloden st,Sunset,"49.21916159243028, -123.07812317561991"
009504541,__FJ1ISO,7158 CYPRESS ST,7158 cypress st,Kerrisdale,"49.220747563803954, -123.14927324724695"
014325462,__FIZBYG,7159 DUMFRIES ST,7159 dumfries st,Victoria-Fraserview,"49.2191486366713, -123.07594183626348"
014043025,__FIZBS2,7159 INVERNESS ST,7159 inverness st,Sunset,"49.21917884930239, -123.08051473708902"
014325837,__FIZBY4,7159 KNIGHT ST,7159 knight st,Sunset,"49.21915616190039, -123.0774916327943"
015302458,__FJ0OUA,716 CASSIAR ST,716 cassiar st,Hastings-Sunrise,"49.277924047556105, -123.03051417116784"
015416291,__FIZS40,716 E 11TH AV,716 e 11th ave,Mount Pleasant,"49.26035941268527, -123.08866955711507"
007268700,__FIZSLM,716 E 15TH AV,716 e 15th ave,Mount Pleasant,"49.25691228950891, -123.08881609152759"
028197615,__FJ0Y5G,716 E 26TH AV,716 e 26th ave,Kensington-Cedar Cottage,"49.24727670018251, -123.08947547876632"
006081941,__FJ2C4K,716 E 38TH AV,716 e 38th ave,Kensington-Cedar Cottage,"49.235422642934495, -123.0897239935"
011810793,__FJ0WLC,716 E 41ST AV,716 e 41st ave,Sunset,"49.23260483785464, -123.08979027617623"
010134859,__FIYWUG,716 E 50TH AV,716 e 50th ave,Sunset,"49.2242364965356, -123.09005169563275"
003684113,__FIZ67M,716 E 60TH AV,716 e 60th ave,Sunset,"49.21539859198178, -123.09015933073033"
010453121,__FJ1ABG,716 E HASTINGS ST,716 e hastings st,Strathcona,"49.28082855121215, -123.08916303257872"
006735649,__FJ14QK,716 E KING EDWARD AV,716 e king edward ave,Kensington-Cedar Cottage,"49.24832854595845, -123.08904788274903"
004591003,__FJ1ACE,716 E PENDER ST,716 e pender st,Strathcona,"49.27991641586657, -123.08919437240107"
011255510,__FJ19SU,716 HAWKS AV,716 hawks ave,Strathcona,"49.27802749685156, -123.08700376566135"
005457394,__FJ0OOO,716 RUPERT ST,716 rupert st,Hastings-Sunrise,"49.27801817216347, -123.03313067465277"
012849235,__FJ0SQE,716 SMITHE ST,716 smithe st,Downtown,"49.28036768226271, -123.12192808127851"
012849243,__FJ0SQG,716 SMITHE ST,716 smithe st,Downtown,"49.2804163878504, -123.12185447763937"
015251713,__FJ1Q4E,716 VICTORIA DRIVE,716 victoria dr,Grandview-Woodland,"49.278000641963644, -123.06523024977504"
014031558,__FIY7NK,716 W 15TH AV,716 w 15th ave,Fairview,"49.257510497248575, -123.12052130449554"
013910159,__FIY7QS,716 W 22ND AV,716 w 22nd ave,South Cambie,"49.25133601319236, -123.12109141510963"
032365233,__HH81RS,716 W 23RD AV,716 w 23rd ave,South Cambie,"49.25039497600737, -123.12110148037597"
009596119,__FJ0D12,716 W 49TH AV,716 w 49th ave,Oakridge,"49.22602155326591, -123.12136913452453"
009445960,__FJ0CZI,716 W 52ND AV,716 w 52nd ave,Oakridge,"49.22322488360792, -123.12143376767477"
011586737,__FJ095Q,716 W 59TH AV,716 w 59th ave,Marpole,"49.216707818007265, -123.12116621088849"
010276823,__FJ09BW,716 W 60TH AV,716 w 60th ave,Marpole,"49.21575399295648, -123.12088428169648"
007790619,__FJ07O6,716 W 66TH AV,716 w 66th ave,Marpole,"49.21086711440497, -123.12105691100112"
,__FJ07RM,716 W 68TH AV,716 w 68th ave,Marpole,"49.20997554869914, -123.12159410734789"
005744971,__FJ07PE,716 W 69TH AV,716 w 69th ave,Marpole,"49.20907492787122, -123.12177651928148"
002706172,__FIZC12,7160 ARGYLE ST,7160 argyle st,Victoria-Fraserview,"49.219267698908816, -123.07180532197998"
015987477,__FIZBZY,7160 DUMFRIES ST,7160 dumfries st,Victoria-Fraserview,"49.21923872722124, -123.0750289265808"
014327007,__FIZBT0,7160 INVERNESS ST,7160 inverness st,Sunset,"49.219235643218305, -123.07967472771237"
,__FIZMIQ,7160 OAK ST,7160 oak st,Oakridge,"49.22088944837983, -123.12778133420132"
012894711,__FJ1NEQ,7160 ONTARIO ST,7160 ontario st,Sunset,"49.21979768445802, -123.10581465645873"
011076038,__FJ1IS4,7161 ANGUS DRIVE,7161 angus dr,Kerrisdale,"49.22056309236037, -123.14863560496066"
010071491,__FIZL2U,7161 BERKELEY ST,7161 berkeley st,Victoria-Fraserview,"49.21903786136225, -123.05830784270425"
011104325,__FJ1JBY,7161 MARGUERITE ST,7161 marguerite st,Kerrisdale,"49.22052422026788, -123.14567266410181"
010707140,__FJ1IW4,7161 WEST BOULEVARD,7161 west blvd,Kerrisdale,"49.22071100114192, -123.15174241848847"
011105593,__FJ1ITC,7161 WILTSHIRE ST,7161 wiltshire st,Kerrisdale,"49.22054652132624, -123.1472039371456"
,__FJ282U,7162 FRASER ST,7162 fraser st,Sunset,"49.21943497303111, -123.0905361970744"
010123814,__FIZKZI,7162 GLADSTONE ST,7162 gladstone st,Victoria-Fraserview,"49.21898533358632, -123.06164266949627"
006530907,__FJ1JCU,7162 MARGUERITE ST,7162 marguerite st,Kerrisdale,"49.22051628104863, -123.14484716991218"
008569355,__FIZL2A,7162 NANAIMO ST,7162 nanaimo st,Victoria-Fraserview,"49.219093335561496, -123.05896284118285"
009084509,__FIZFE2,7162 VIVIAN DRIVE,7162 vivian dr,Killarney,"49.21904589325111, -123.0501883936393"
011105097,__FJ2DKQ,7162 WILTSHIRE ST,7162 wiltshire st,Kerrisdale,"49.22053411140287, -123.14637292232415"
008224633,__FIZBKG,7163 CULLODEN ST,7163 culloden st,Sunset,"49.21916685750984, -123.07897881560547"
010076794,__FIZFHU,7163 ELLIOTT ST,7163 elliott st,Victoria-Fraserview,"49.21883450518152, -123.05540200736293"
010124128,__FIZL00,7163 STIRLING ST,7163 stirling st,Victoria-Fraserview,"49.2189752873562, -123.06109806387637"
,__FJ1NFI,7165 MAIN ST,7165 main st,Sunset,"49.21960217588494, -123.10228535182011"
005215960,__FJ1JK2,7165 MAPLE ST,7165 maple st,Kerrisdale,"49.22077492268363, -123.15338299038713"
010756388,__FJ1JMA,7166 ARBUTUS ST,7166 arbutus st,Kerrisdale,"49.22094134887036, -123.1540420064316"
004087411,__FJ1JCI,7167 ADERA ST,7167 adera st,Kerrisdale,"49.22033317983553, -123.14418759262267"
011105763,__FJ1ITU,7168 ANGUS DRIVE,7168 angus dr,Kerrisdale,"49.22054663496968, -123.14780529152412"
010756426,__FJ1JMC,7168 ARBUTUS ST,7168 arbutus st,Kerrisdale,"49.22078212218688, -123.15404973745939"
004288297,__FIZQHM,7168 BEECHWOOD ST,7168 beechwood st,Kerrisdale,"49.22071534018262, -123.15586774294972"
010076328,__FIZL4G,7168 CLARENDON ST,7168 clarendon st,Victoria-Fraserview,"49.21853477708973, -123.0568390679127"
007162952,__FJ1ISM,7168 CYPRESS ST,7168 cypress st,Kerrisdale,"49.220570794056336, -123.14928298689715"
005224292,__FIZBYE,7168 KNIGHT ST,7168 knight st,Victoria-Fraserview,"49.219153162309404, -123.07659425050092"
009101594,__FJ1NFA,7168 MAIN ST,7168 main st,Sunset,"49.21959302776651, -123.10145908117913"
010785868,__FJ1JJS,7168 MAPLE ST,7168 maple st,Kerrisdale,"49.22078377393701, -123.15247940310388"
007241020,__FIZMF8,7168 SELKIRK ST,7168 selkirk st,Oakridge,"49.22103220617858, -123.13308449057001"
010120076,__FIZL0W,7168 STIRLING ST,7168 stirling st,Victoria-Fraserview,"49.21899183171315, -123.06044444321913"
010362894,__FJ1JLS,7169 ARBUTUS ST,7169 arbutus st,Kerrisdale,"49.22064001807341, -123.1550289732949"
012894842,__FJ1NA8,7169 QUEBEC ST,7169 quebec st,Sunset,"49.21967668136337, -123.10438954810351"
005111820,__FIZS6Y,717 E 11TH AV,717 e 11th ave,Mount Pleasant,"49.2608607777339, -123.0886942597182"
,__FIZS4Y,717 E 12TH AV,717 e 12th ave,Mount Pleasant,"49.259958225258835, -123.08856534900545"
,__H4YAUN,717 E 26TH AV,717 e 26th ave,Kensington-Cedar Cottage,"49.24785295592146, -123.08937826357658"
013591550,__FIZ666,717 E 59TH AV,717 e 59th ave,Sunset,"49.21677898774412, -123.09019629411122"
014488230,__FIZ67E,717 E 60TH AV,717 e 60th ave,Sunset,"49.215886782230086, -123.09003453528523"
014484676,__FIZ68C,717 E 61ST AV,717 e 61st ave,Sunset,"49.21505199249299, -123.09005851785781"
014367386,__FIZS0O,717 E BROADWAY,717 e broadway,Mount Pleasant,"49.26276417318105, -123.0886585544428"
028893280,__GE8V7J,717 E HASTINGS ST,717 e hastings st,Strathcona,"49.28142355895167, -123.08850297089971"
,__FJ0T2Q,717 JERVIS ST,717 jervis st,West End,"49.287872002340656, -123.12823031401487"
015559785,__FJ16KY,717 PRINCESS AV,717 princess ave,Strathcona,"49.27817252303538, -123.09201270172771"
015559769,__FJ16KW,717 PRINCESS AV,717 princess ave,Strathcona,"49.2781753870864, -123.0921436631264"
015565041,__FJ16L0,717 PRINCESS AV,717 princess ave,Strathcona,"49.27825275299856, -123.09185199130184"
015562379,__FJ16S8,717 PRINCESS AV,717 princess ave,Strathcona,"49.27808539131525, -123.09185992969171"
015575233,__FJ1AEM,717 UNION ST,717 union st,Strathcona,"49.27772732401619, -123.08921442975151"
,__GQHNYM,717 W 17TH AV,717 w 17th ave,South Cambie,"49.2563378726318, -123.12051183918959"
014747804,__FIY7J8,717 W 18TH AV,717 w 18th ave,South Cambie,"49.25546006521404, -123.1209250787292"
031962246,__H8AQKS,717 W 28TH AV,717 w 28th ave,South Cambie,"49.246465207315886, -123.12113141257956"
010277447,__FJ09BA,717 W 61ST AV,717 w 61st ave,Marpole,"49.215359979075615, -123.12090390399028"
013826328,__FJ2ADS,717 W 68TH AV,717 w 68th ave,Marpole,"49.21049938713553, -123.12169023815323"
002526956,__FJ24E6,717 W 8TH AV,717 w 8th ave,Fairview,"49.26446677731882, -123.12042184028317"
010204865,__FJ0U00,717 W PENDER ST,717 w pender st,Downtown,"49.2849906173416, -123.11497942476987"
010076352,__FIZL4I,7170 CLARENDON ST,7170 clarendon st,Victoria-Fraserview,"49.21853423511539, -123.057044376164"
015987493,__FIZC00,7170 DUMFRIES ST,7170 dumfries st,Victoria-Fraserview,"49.21915111172973, -123.07503126576493"
009227679,__FIZMP6,7170 GRANVILLE ST,7170 granville st,Oakridge,"49.2211079487146, -123.13966560543298"
008789240,__FIZMNG,7170 HUDSON ST,7170 hudson st,Oakridge,"49.220846337966506, -123.13469772827834"
014042568,__FIZBSU,7170 SHERBROOKE ST,7170 sherbrooke st,Sunset,"49.21916400280792, -123.08116355003258"
010139796,__FJ28RY,7170 VICTORIA DRIVE,7170 victoria dr,Victoria-Fraserview,"49.21906723329026, -123.06551995259943"
013605194,__FIZBQM,7171 ROSS ST,7171 ross st,Sunset,"49.219254712164215, -123.08328516304492"
,__GV3D84,7171 VICTORIA DRIVE,7171 victoria dr,Victoria-Fraserview,"49.21924732798512, -123.06630761530282"
003947386,__FIZBRM,7172 ROSS ST,7172 ross st,Sunset,"49.219106269929604, -123.08267466500025"
009039759,__FIZFHI,7173 ELLIOTT ST,7173 elliott st,Victoria-Fraserview,"49.2187355682185, -123.05537895031671"
014325471,__FJ2840,7175 DUMFRIES ST,7175 dumfries st,Victoria-Fraserview,"49.21905822964899, -123.0759487011992"
009944508,__FIZBYU,7175 FLEMING ST,7175 fleming st,Victoria-Fraserview,"49.21912938670096, -123.07437977341814"
,__FIZBII,7175 FRASER ST,7175 fraser st,Sunset,"49.21943301573965, -123.09130863914135"
010124705,__FIZKXW,7176 DUFF ST,7176 duff st,Victoria-Fraserview,"49.218979372061966, -123.0642304203123"
,__HLE3OF,7176 EAST BOULEVARD,7176 east blvd,Kerrisdale,"49.22091491064827, -123.15052196501517"
014326973,__FIZBSY,7176 INVERNESS ST,7176 inverness st,Sunset,"49.219149322009336, -123.07962625129983"
004368380,__FJ28SK,7176 NANAIMO ST,7176 nanaimo st,Victoria-Fraserview,"49.219002025297016, -123.05896134560334"
014326515,__FIZBKI,7177 CULLODEN ST,7177 culloden st,Sunset,"49.219073756988784, -123.07897798064256"
009039783,__FIZFHK,7177 ELLIOTT ST,7177 elliott st,Victoria-Fraserview,"49.21864380812954, -123.05537747458042"
013270168,__FIZBY6,7177 KNIGHT ST,7177 knight st,Sunset,"49.219065761420495, -123.077488607684"
010076387,__FIZL4K,7178 CLARENDON ST,7178 clarendon st,Victoria-Fraserview,"49.218533691074626, -123.05725311743758"
014326400,__FIZBXY,7178 CULLODEN ST,7178 culloden st,Sunset,"49.21907388571768, -123.07812729438182"
007674601,__FJ282M,7178 FRASER ST,7178 fraser st,Sunset,"49.219318929311754, -123.0905421646568"
008114811,__FIZBYC,7178 KNIGHT ST,7178 knight st,Victoria-Fraserview,"49.219062762715645, -123.07658985380253"
009101756,__FJ1NF8,7178 MAIN ST,7178 main st,Sunset,"49.219500822747825, -123.10146301214988"
,__FJ22TM,718 DRAKE ST,718 drake st,Downtown,"49.276122477108984, -123.12833241173547"
015416771,__FIZS1M,718 E 12TH AV,718 e 12th ave,Mount Pleasant,"49.259442812413376, -123.0885604273729"
016873394,__FIYVKG,718 E 45TH AV,718 e 45th ave,Sunset,"49.22903248878331, -123.09027481568447"
013435035,__FIYWTA,718 E 49TH AV,718 e 49th ave,Sunset,"49.22519336282224, -123.08988506980974"
013486811,__FIZBH6,718 E 55TH AV,718 e 55th ave,Sunset,"49.21970550774501, -123.08995815717832"
013591096,__FIZ65K,718 E 58TH AV,718 e 58th ave,Sunset,"49.217137462058965, -123.09016879635034"
014488043,__FIZ66S,718 E 59TH AV,718 e 59th ave,Sunset,"49.2162672972094, -123.09001574143115"
003684369,__FIZ67O,718 E 60TH AV,718 e 60th ave,Sunset,"49.21539631586489, -123.09002132754175"
,__HJ30EN,718 E 62ND AV,718 e 62nd ave,Sunset,"49.213676652474085, -123.09015886284013"
015575063,__FJ1ADI,718 E GEORGIA ST,718 e georgia st,Strathcona,"49.27811289257087, -123.08916906722087"
004223608,__FJ2BQK,718 KOOTENAY ST,718 kootenay st,Hastings-Sunrise,"49.278001861622975, -123.02543761063428"
,__FJ167Q,718 MAIN ST,718 main st,Strathcona,"49.27819193848719, -123.09933049689528"
015575748,__FJ16M0,718 PRINCESS AV,718 princess ave,Strathcona,"49.27806796403644, -123.09138803028826"
013548271,__FJ2BNQ,718 RENFREW ST,718 renfrew st,Hastings-Sunrise,"49.27802899684169, -123.04365185918778"
014656558,__FIY7LK,718 W 19TH AV,718 w 19th ave,South Cambie,"49.254038590470515, -123.12070622856218"
013950339,__FJ095O,718 W 59TH AV,718 w 59th ave,Marpole,"49.21670947366058, -123.1213028444988"
010276807,__FJ09BU,718 W 60TH AV,718 w 60th ave,Marpole,"49.2157569442744, -123.1210724083957"
010275801,__FJ09B0,718 W 61ST AV,718 w 61st ave,Marpole,"49.21484476325752, -123.12069939970111"
011387327,__FJ0980,718 W 62ND AV,718 w 62nd ave,Marpole,"49.213946463480404, -123.12123554424049"
,__FJ07RK,718 W 68TH AV,718 w 68th ave,Marpole,"49.20997629999522, -123.12173483912339"
015184463,__FIZ4KQ,718 W BROADWAY,718 w broadway,Fairview,"49.26301932509382, -123.12034181642389"
015987531,__FIZC02,7180 DUMFRIES ST,7180 dumfries st,Victoria-Fraserview,"49.2190619585816, -123.0750327786774"
,__HMAAUW,7180 ONTARIO ST,7180 ontario st,Sunset,"49.21965086556683, -123.1057928517641"
010120378,__FIZL18,7181 NANAIMO ST,7181 nanaimo st,Victoria-Fraserview,"49.21897600330402, -123.05978130783049"
010292501,__FIZQH2,7183 BEECHWOOD ST,7183 beechwood st,Kerrisdale,"49.220838010219076, -123.15692967117464"
011076208,__FJ1IWW,7183 CYPRESS ST,7183 cypress st,Kerrisdale,"49.22056796054329, -123.15006053676153"
009946411,__FIZKVC,7183 DUFF ST,7183 duff st,Victoria-Fraserview,"49.2189173071154, -123.06499794367683"
010125353,__FIZKYS,7183 GLADSTONE ST,7183 gladstone st,Victoria-Fraserview,"49.218875162630866, -123.06240738917319"
006561641,__FIZBTK,7183 INVERNESS ST,7183 inverness st,Sunset,"49.2190871086019, -123.0804988096844"
012171794,__FJ2DXC,7183 QUEBEC ST,7183 quebec st,Sunset,"49.21959032440851, -123.10439211270534"
007240945,__FIZMO0,7183 SELKIRK ST,7183 selkirk st,Oakridge,"49.22076091743157, -123.13390978628206"
013035487,__FIZCC8,7183 SHERBROOKE ST,7183 sherbrooke st,Sunset,"49.21891918035077, -123.08202675497725"
007707223,__FIZFF6,7184 ELMHURST DRIVE,7184 elmhurst dr,Killarney,"49.218954401263346, -123.04766360257273"
004628985,__FIZFES,7185 ELMHURST DRIVE,7185 elmhurst dr,Killarney,"49.21885152928891, -123.04838248065585"
010076409,__FIZL4M,7186 CLARENDON ST,7186 clarendon st,Victoria-Fraserview,"49.218533158732555, -123.05745566553587"
003586669,__FJ1IS6,7187 ANGUS DRIVE,7187 angus dr,Kerrisdale,"49.22038407469666, -123.14864468094198"
010362878,__FJ1JLQ,7187 ARBUTUS ST,7187 arbutus st,Kerrisdale,"49.22049339477074, -123.15502920129843"
009693602,__FIZQH4,7187 BEECHWOOD ST,7187 beechwood st,Kerrisdale,"49.22066573930358, -123.15693805197436"
016004108,__FJ1IWY,7187 CYPRESS ST,7187 cypress st,Kerrisdale,"49.220387146329394, -123.1500675971925"
009944524,__FJ2842,7187 FLEMING ST,7187 fleming st,Victoria-Fraserview,"49.21899671553392, -123.07437956059387"
010756205,__FJ2DMU,7187 MAPLE ST,7187 maple st,Kerrisdale,"49.22062334744284, -123.1533866411101"
011104449,__FJ1JC0,7187 MARGUERITE ST,7187 marguerite st,Kerrisdale,"49.22034295749625, -123.14567898392183"
010124110,__FIZKZY,7187 STIRLING ST,7187 stirling st,Victoria-Fraserview,"49.21885429845207, -123.06110272100855"
